order_id,order_date,revenue,quantity,order_status
ORD016077,2025-10-15,2817.45,2,Completed
ORD016116,2025-10-16,2181.72,4,Completed
ORD016117,2025-10-16,2564.34,4,Completed
ORD016118,2025-10-16,3439.52,2,Completed
ORD016119,2025-10-16,1988.4,3,Completed
ORD016120,2025-10-16,2531.13,4,Completed
ORD016129,2025-10-16,798.76,3,Returned
ORD016126,2025-10-16,2792.94,3,Completed
ORD016127,2025-10-16,1147.48,3,Completed
ORD016125,2025-10-16,1765.49,2,Completed
ORD016124,2025-10-16,3723.03,2,Completed
ORD016123,2025-10-16,2437.0,2,Completed
ORD016122,2025-10-16,2183.57,4,Completed
ORD016115,2025-10-16,2520.01,4,Completed
ORD016128,2025-10-16,2448.5,1,Completed
ORD016114,2025-10-16,2888.78,3,Completed
ORD016103,2025-10-16,820.14,1,Completed
ORD016112,2025-10-16,2283.08,2,Completed
ORD016096,2025-10-16,2076.28,4,Completed
ORD016097,2025-10-16,1148.7,2,Completed
ORD016098,2025-10-16,2030.25,4,Completed
ORD016099,2025-10-16,2429.08,2,Returned
ORD016100,2025-10-16,2363.02,2,Completed
ORD016102,2025-10-16,1769.32,3,Completed
ORD016113,2025-10-16,1970.58,1,Completed
ORD016104,2025-10-16,2466.07,3,Completed
ORD016106,2025-10-16,1711.2,3,Completed
ORD016107,2025-10-16,2319.47,2,Completed
ORD016108,2025-10-16,976.13,2,Completed
ORD016109,2025-10-16,3112.93,2,Completed
ORD016110,2025-10-16,1959.13,3,Completed
ORD016111,2025-10-16,2859.97,1,Completed
ORD016105,2025-10-16,1941.35,4,Completed
ORD016101,2025-10-16,2386.37,1,Completed
ORD016121,2025-10-16,2049.55,4,Completed
ORD016140,2025-10-17,1615.73,3,Completed
ORD016151,2025-10-17,2409.97,4,Completed
ORD016152,2025-10-17,3061.4,2,Completed
ORD016153,2025-10-17,2777.67,2,Completed
ORD016154,2025-10-17,3445.78,4,Completed
ORD016155,2025-10-17,2603.25,2,Completed
ORD016156,2025-10-17,1703.89,1,Completed
ORD016139,2025-10-17,2605.13,2,Completed
ORD016157,2025-10-17,4262.42,2,Returned
ORD016159,2025-10-17,3594.31,3,Completed
ORD016160,2025-10-17,2462.84,1,Completed
ORD016161,2025-10-17,2378.81,4,Completed
ORD016162,2025-10-17,2027.6,1,Completed
ORD016163,2025-10-17,3300.41,4,Completed
ORD016164,2025-10-17,2541.16,4,Completed
ORD016158,2025-10-17,2228.91,1,Completed
ORD016165,2025-10-17,2425.75,3,Completed
ORD016138,2025-10-17,3034.66,4,Completed
ORD016136,2025-10-17,2045.14,4,Completed
ORD016143,2025-10-17,2206.14,3,Returned
ORD016144,2025-10-17,2869.05,1,Completed
ORD016145,2025-10-17,2034.65,3,Completed
ORD016146,2025-10-17,2474.39,1,Completed
ORD016147,2025-10-17,2006.4,3,Completed
ORD016148,2025-10-17,2507.08,1,Completed
ORD016137,2025-10-17,1625.1,2,Completed
ORD016149,2025-10-17,2140.01,4,Completed
ORD016130,2025-10-17,2560.44,3,Completed
ORD016131,2025-10-17,1286.78,3,Completed
ORD016132,2025-10-17,2804.58,1,Completed
ORD016133,2025-10-17,3952.66,1,Completed
ORD016134,2025-10-17,1277.37,4,Returned
ORD016135,2025-10-17,2530.04,2,Completed
ORD016150,2025-10-17,1922.62,4,Completed
ORD016141,2025-10-17,3358.34,2,Completed
ORD016142,2025-10-17,2830.13,3,Completed
ORD016161,2025-10-17,2378.81,4,Completed
ORD016191,2025-10-18,3728.24,1,Completed
ORD016192,2025-10-18,2233.74,4,Completed
ORD016196,2025-10-18,2168.26,4,Completed
ORD016195,2025-10-18,2800.09,2,Completed
ORD016194,2025-10-18,1121.4,2,Completed
ORD016166,2025-10-18,1548.49,4,Completed
ORD016167,2025-10-18,2697.06,1,Completed
ORD016168,2025-10-18,1700.86,2,Completed
ORD016169,2025-10-18,2420.58,1,Completed
ORD016170,2025-10-18,2092.28,3,Completed
ORD016171,2025-10-18,935.71,1,Completed
ORD016172,2025-10-18,2487.69,1,Completed
ORD016173,2025-10-18,1430.37,4,Completed
ORD016174,2025-10-18,2300.09,3,Cancelled
ORD016175,2025-10-18,1464.7,2,Completed
ORD016197,2025-10-18,1664.74,2,Completed
ORD016177,2025-10-18,1494.19,1,Completed
ORD016176,2025-10-18,3217.06,4,Completed
ORD016190,2025-10-18,3030.21,1,Completed
ORD016189,2025-10-18,2455.24,1,Completed
ORD016188,2025-10-18,2494.94,4,Completed
ORD016187,2025-10-18,2991.63,4,Completed
ORD016186,2025-10-18,3319.19,2,Completed
ORD016185,2025-10-18,2196.8,2,Completed
ORD016184,2025-10-18,1483.45,1,Completed
ORD016179,2025-10-18,2735.76,2,Cancelled
ORD016182,2025-10-18,1979.1,1,Completed
ORD016183,2025-10-18,1751.1,3,Completed
ORD016193,2025-10-18,2477.44,3,Cancelled
ORD016181,2025-10-18,1984.05,3,Returned
ORD016180,2025-10-18,2003.62,4,Completed
ORD016188,2025-10-18,2494.94,4,Completed
ORD016178,2025-10-18,2341.3,1,Completed
ORD016215,2025-10-19,1672.46,1,Completed
ORD016216,2025-10-19,2413.47,1,Completed
ORD016217,2025-10-19,3152.76,3,Completed
ORD016218,2025-10-19,2717.22,1,Completed
ORD016221,2025-10-19,3212.25,1,Completed
ORD016220,2025-10-19,1838.57,3,Completed
ORD016214,2025-10-19,1346.82,3,Completed
ORD016222,2025-10-19,1906.45,4,Completed
ORD016223,2025-10-19,2055.82,1,Completed
ORD016224,2025-10-19,2802.41,1,Completed
ORD016225,2025-10-19,3509.61,2,Completed
ORD016219,2025-10-19,2380.5,2,Completed
ORD016213,2025-10-19,3418.51,1,Completed
ORD016209,2025-10-19,2435.79,1,Completed
ORD016211,2025-10-19,3554.05,2,Completed
ORD016210,2025-10-19,1761.32,4,Completed
ORD016208,2025-10-19,1557.08,4,Cancelled
ORD016207,2025-10-19,3079.94,3,Completed
ORD016206,2025-10-19,2178.37,3,Completed
ORD016205,2025-10-19,3246.71,1,Completed
ORD016203,2025-10-19,2161.56,3,Completed
ORD016202,2025-10-19,2803.99,3,Completed
ORD016201,2025-10-19,2468.99,2,Completed
ORD016200,2025-10-19,1660.54,1,Completed
ORD016199,2025-10-19,2850.37,3,Completed
ORD016198,2025-10-19,2188.29,1,Completed
ORD016217,2025-10-19,3152.76,3,Completed
ORD016212,2025-10-19,1265.85,4,Cancelled
ORD016204,2025-10-19,2320.87,4,Completed
ORD016241,2025-10-20,2147.7,1,Completed
ORD016254,2025-10-20,4084.55,1,Completed
ORD016258,2025-10-20,2982.53,2,Completed
ORD016257,2025-10-20,3953.9,4,Completed
ORD016256,2025-10-20,2041.37,1,Completed
ORD016255,2025-10-20,2022.59,2,Completed
ORD016253,2025-10-20,3057.57,2,Completed
ORD016252,2025-10-20,2363.18,3,Completed
ORD016251,2025-10-20,2348.12,2,Completed
ORD016250,2025-10-20,1747.13,2,Completed
ORD016249,2025-10-20,2105.94,3,Completed
ORD016248,2025-10-20,2445.63,4,Completed
ORD016246,2025-10-20,1788.98,2,Completed
ORD016245,2025-10-20,2909.92,3,Completed
ORD016244,2025-10-20,2373.01,4,Completed
ORD016243,2025-10-20,2885.97,3,Completed
ORD016242,2025-10-20,2603.03,1,Completed
ORD016247,2025-10-20,1421.94,1,Completed
ORD016239,2025-10-20,2424.06,1,Completed
ORD016226,2025-10-20,2553.01,3,Completed
ORD016227,2025-10-20,2970.76,3,Completed
ORD016240,2025-10-20,2149.25,4,Completed
ORD016229,2025-10-20,2598.16,3,Completed
ORD016230,2025-10-20,4495.89,4,Completed
ORD016231,2025-10-20,2180.14,1,Completed
ORD016232,2025-10-20,2119.33,1,Completed
ORD016228,2025-10-20,2422.18,2,Completed
ORD016234,2025-10-20,2535.73,1,Completed
ORD016235,2025-10-20,3029.68,2,Completed
ORD016236,2025-10-20,2804.52,4,Completed
ORD016237,2025-10-20,1703.67,2,Completed
ORD016238,2025-10-20,3042.05,2,Completed
ORD016233,2025-10-20,3318.41,4,Completed
ORD016272,2025-10-21,1877.67,2,Completed
ORD016273,2025-10-21,2976.64,4,Completed
ORD016274,2025-10-21,1729.57,4,Completed
ORD016275,2025-10-21,2098.87,4,Completed
ORD016276,2025-10-21,2404.1,3,Completed
ORD016283,2025-10-21,2104.49,3,Completed
ORD016284,2025-10-21,3662.9,2,Completed
ORD016282,2025-10-21,1948.8,3,Completed
ORD016271,2025-10-21,3109.3,4,Completed
ORD016278,2025-10-21,3571.68,2,Completed
ORD016277,2025-10-21,3622.39,1,Completed
ORD016270,2025-10-21,1930.59,2,Completed
ORD016281,2025-10-21,3108.78,2,Completed
ORD016268,2025-10-21,2042.78,4,Completed
ORD016267,2025-10-21,2835.05,3,Completed
ORD016266,2025-10-21,2709.97,3,Completed
ORD016265,2025-10-21,1855.67,2,Completed
ORD016264,2025-10-21,3304.73,3,Completed
ORD016263,2025-10-21,1597.91,2,Completed
ORD016262,2025-10-21,2399.01,4,Completed
ORD016261,2025-10-21,2550.99,2,Completed
ORD016260,2025-10-21,2933.45,1,Completed
ORD016259,2025-10-21,3109.31,3,Completed
ORD016280,2025-10-21,3205.61,4,Completed
ORD016269,2025-10-21,2448.34,2,Completed
ORD016279,2025-10-21,3010.29,1,Cancelled
ORD016306,2025-10-22,2435.51,1,Completed
ORD016285,2025-10-22,2661.64,3,Completed
ORD016314,2025-10-22,2713.11,4,Completed
ORD016313,2025-10-22,2904.39,1,Completed
ORD016311,2025-10-22,3132.67,2,Completed
ORD016310,2025-10-22,2058.96,2,Completed
ORD016309,2025-10-22,2718.46,1,Completed
ORD016308,2025-10-22,2332.93,4,Completed
ORD016307,2025-10-22,2664.82,1,Completed
ORD016305,2025-10-22,2772.03,3,Completed
ORD016304,2025-10-22,1519.67,1,Completed
ORD016303,2025-10-22,3309.13,1,Completed
ORD016302,2025-10-22,2057.73,1,Completed
ORD016301,2025-10-22,1502.47,4,Completed
ORD016300,2025-10-22,2383.78,4,Completed
ORD016312,2025-10-22,2721.94,3,Completed
ORD016298,2025-10-22,3024.01,2,Completed
ORD016299,2025-10-22,3624.66,2,Completed
ORD016286,2025-10-22,4187.85,1,Completed
ORD016288,2025-10-22,1713.68,3,Completed
ORD016289,2025-10-22,3035.03,3,Returned
ORD016290,2025-10-22,2405.2,3,Completed
ORD016291,2025-10-22,1354.66,3,Completed
ORD016287,2025-10-22,3508.41,4,Completed
ORD016293,2025-10-22,2429.31,4,Completed
ORD016294,2025-10-22,2623.28,1,Completed
ORD016295,2025-10-22,1777.75,1,Completed
ORD016296,2025-10-22,2330.23,2,Completed
ORD016292,2025-10-22,804.18,3,Completed
ORD016297,2025-10-22,1952.88,2,Cancelled
ORD016328,2025-10-23,1478.16,2,Completed
ORD016329,2025-10-23,2150.82,2,Completed
ORD016330,2025-10-23,3510.13,4,Completed
ORD016331,2025-10-23,2910.08,4,Completed
ORD016333,2025-10-23,1647.02,2,Cancelled
ORD016334,2025-10-23,1997.94,1,Completed
ORD016335,2025-10-23,2585.94,1,Completed
ORD016327,2025-10-23,2377.68,4,Completed
ORD016336,2025-10-23,1571.0,2,Completed
ORD016332,2025-10-23,2755.48,1,Completed
ORD016326,2025-10-23,3459.24,3,Completed
ORD016319,2025-10-23,2635.37,2,Completed
ORD016324,2025-10-23,2706.83,2,Completed
ORD016323,2025-10-23,1483.58,4,Completed
ORD016322,2025-10-23,3450.56,2,Completed
ORD016321,2025-10-23,3620.3,1,Completed
ORD016320,2025-10-23,2405.81,1,Completed
ORD016318,2025-10-23,2814.39,4,Completed
ORD016317,2025-10-23,1847.95,3,Completed
ORD016316,2025-10-23,2391.79,2,Completed
ORD016315,2025-10-23,2462.07,2,Completed
ORD016338,2025-10-23,3241.88,1,Completed
ORD016325,2025-10-23,1195.82,3,Completed
ORD016337,2025-10-23,3025.78,3,Completed
ORD016342,2025-10-24,2510.24,4,Completed
ORD016346,2025-10-24,1940.28,3,Completed
ORD016344,2025-10-24,2626.35,2,Completed
ORD016345,2025-10-24,1730.41,3,Completed
ORD016347,2025-10-24,2656.51,2,Completed
ORD016358,2025-10-24,2395.62,3,Completed
ORD016357,2025-10-24,3033.44,4,Completed
ORD016356,2025-10-24,2233.79,2,Completed
ORD016355,2025-10-24,1244.62,4,Completed
ORD016354,2025-10-24,2286.2,2,Completed
ORD016339,2025-10-24,3116.14,3,Completed
ORD016352,2025-10-24,1891.42,4,Completed
ORD016353,2025-10-24,3602.17,4,Completed
ORD016341,2025-10-24,2026.65,2,Completed
ORD016343,2025-10-24,1088.48,3,Completed
ORD016340,2025-10-24,2420.02,3,Completed
ORD016351,2025-10-24,2674.78,4,Completed
ORD016349,2025-10-24,2249.88,1,Completed
ORD016350,2025-10-24,2771.03,2,Completed
ORD016348,2025-10-24,3543.38,3,Completed
ORD016394,2025-10-25,4198.75,3,Completed
ORD016380,2025-10-25,1777.07,3,Completed
ORD016382,2025-10-25,4015.89,2,Completed
ORD016383,2025-10-25,2839.6,4,Completed
ORD016384,2025-10-25,2152.79,3,Completed
ORD016385,2025-10-25,3032.0,2,Completed
ORD016386,2025-10-25,1689.66,1,Completed
ORD016388,2025-10-25,3927.4,3,Completed
ORD016389,2025-10-25,2531.83,3,Completed
ORD016390,2025-10-25,2998.0,4,Completed
ORD016391,2025-10-25,2929.36,3,Completed
ORD016392,2025-10-25,934.54,2,Completed
ORD016393,2025-10-25,2473.54,1,Completed
ORD016387,2025-10-25,2167.51,2,Completed
ORD016379,2025-10-25,3164.4,2,Completed
ORD016381,2025-10-25,1736.44,3,Completed
ORD016377,2025-10-25,3186.13,2,Completed
ORD016359,2025-10-25,2781.65,1,Completed
ORD016360,2025-10-25,2100.96,2,Completed
ORD016361,2025-10-25,1972.58,1,Completed
ORD016378,2025-10-25,2930.81,2,Completed
ORD016363,2025-10-25,3210.63,3,Returned
ORD016364,2025-10-25,1814.54,2,Returned
ORD016365,2025-10-25,2252.17,3,Completed
ORD016366,2025-10-25,3050.67,4,Completed
ORD016362,2025-10-25,3267.24,4,Completed
ORD016368,2025-10-25,2281.33,1,Completed
ORD016367,2025-10-25,1903.28,3,Completed
ORD016375,2025-10-25,2542.73,2,Returned
ORD016374,2025-10-25,2145.23,4,Completed
ORD016373,2025-10-25,2194.56,2,Cancelled
ORD016376,2025-10-25,1825.71,3,Completed
ORD016371,2025-10-25,3264.32,3,Completed
ORD016370,2025-10-25,3661.08,2,Completed
ORD016369,2025-10-25,2081.4,2,Completed
ORD016372,2025-10-25,2737.83,4,Completed
ORD016395,2025-10-26,1819.8,1,Completed
ORD016397,2025-10-26,3022.28,1,Completed
ORD016398,2025-10-26,1904.04,4,Completed
ORD016399,2025-10-26,2667.68,4,Completed
ORD016400,2025-10-26,2842.42,1,Completed
ORD016401,2025-10-26,2458.97,3,Completed
ORD016402,2025-10-26,1933.19,4,Completed
ORD016403,2025-10-26,1990.31,3,Completed
ORD016404,2025-10-26,2184.21,4,Completed
ORD016396,2025-10-26,2011.65,1,Completed
ORD016405,2025-10-26,2479.48,4,Completed
ORD016407,2025-10-26,2210.61,1,Completed
ORD016406,2025-10-26,2744.58,1,Completed
ORD016427,2025-10-26,1953.77,2,Completed
ORD016426,2025-10-26,2495.43,3,Completed
ORD016425,2025-10-26,1707.45,3,Completed
ORD016424,2025-10-26,3438.53,1,Completed
ORD016423,2025-10-26,2141.19,4,Completed
ORD016422,2025-10-26,2027.64,1,Completed
ORD016421,2025-10-26,2691.55,4,Completed
ORD016420,2025-10-26,2126.19,2,Completed
ORD016419,2025-10-26,3274.11,1,Completed
ORD016408,2025-10-26,2621.49,2,Completed
ORD016417,2025-10-26,3353.0,4,Completed
ORD016416,2025-10-26,3486.57,2,Completed
ORD016415,2025-10-26,1451.59,3,Completed
ORD016414,2025-10-26,1961.44,1,Completed
ORD016413,2025-10-26,2822.53,2,Completed
ORD016412,2025-10-26,2638.32,4,Completed
ORD016411,2025-10-26,2249.8,4,Completed
ORD016410,2025-10-26,1880.99,4,Completed
ORD016409,2025-10-26,1055.44,2,Completed
ORD016418,2025-10-26,2203.07,1,Completed
ORD016456,2025-10-27,2962.49,3,Completed
ORD016455,2025-10-27,2118.74,4,Completed
ORD016451,2025-10-27,1759.96,2,Completed
ORD016453,2025-10-27,1310.99,3,Completed
ORD016452,2025-10-27,1850.61,1,Completed
ORD016454,2025-10-27,2377.15,3,Completed
ORD016457,2025-10-27,2738.34,1,Completed
ORD016461,2025-10-27,1719.32,3,Completed
ORD016459,2025-10-27,4143.48,2,Completed
ORD016460,2025-10-27,2154.72,2,Returned
ORD016450,2025-10-27,2202.02,3,Completed
ORD016462,2025-10-27,1224.08,3,Completed
ORD016463,2025-10-27,3050.88,2,Completed
ORD016464,2025-10-27,3491.71,4,Completed
ORD016465,2025-10-27,3875.38,2,Completed
ORD016466,2025-10-27,1748.49,4,Completed
ORD016458,2025-10-27,1741.79,4,Completed
ORD016449,2025-10-27,3782.85,3,Completed
ORD016444,2025-10-27,2831.16,1,Completed
ORD016447,2025-10-27,2861.83,2,Completed
ORD016428,2025-10-27,2656.65,4,Completed
ORD016429,2025-10-27,2522.39,2,Completed
ORD016430,2025-10-27,3375.6,1,Returned
ORD016431,2025-10-27,2680.39,2,Completed
ORD016432,2025-10-27,2997.41,3,Completed
ORD016433,2025-10-27,2119.99,1,Completed
ORD016434,2025-10-27,1952.47,3,Completed
ORD016435,2025-10-27,2580.49,1,Completed
ORD016436,2025-10-27,3269.93,4,Completed
ORD016437,2025-10-27,1331.51,4,Completed
ORD016439,2025-10-27,2037.9,1,Completed
ORD016440,2025-10-27,2684.05,2,Completed
ORD016441,2025-10-27,2263.84,3,Completed
ORD016442,2025-10-27,2693.35,1,Completed
ORD016443,2025-10-27,2822.78,4,Returned
ORD016445,2025-10-27,3070.59,2,Cancelled
ORD016446,2025-10-27,2769.3,4,Completed
ORD016448,2025-10-27,1774.94,3,Completed
ORD016438,2025-10-27,2805.09,3,Completed
ORD016473,2025-10-28,2811.4,1,Completed
ORD016487,2025-10-28,2373.26,3,Completed
ORD016467,2025-10-28,2333.94,4,Completed
ORD016468,2025-10-28,3247.83,1,Completed
ORD016469,2025-10-28,3404.05,4,Completed
ORD016472,2025-10-28,3077.96,4,Completed
ORD016470,2025-10-28,2930.61,4,Completed
ORD016471,2025-10-28,2839.17,3,Completed
ORD016484,2025-10-28,2192.64,2,Completed
ORD016496,2025-10-28,2664.49,3,Completed
ORD016497,2025-10-28,2604.11,1,Completed
ORD016498,2025-10-28,2041.59,3,Completed
ORD016499,2025-10-28,2693.71,4,Completed
ORD016500,2025-10-28,2600.5,3,Cancelled
ORD016501,2025-10-28,2060.02,1,Completed
ORD016495,2025-10-28,2423.57,4,Completed
ORD016502,2025-10-28,3358.16,3,Cancelled
ORD016504,2025-10-28,2131.05,2,Completed
ORD016505,2025-10-28,2308.75,4,Completed
ORD016506,2025-10-28,2166.1,3,Completed
ORD016507,2025-10-28,2215.69,2,Completed
ORD016508,2025-10-28,2099.0,2,Completed
ORD016509,2025-10-28,2737.99,2,Completed
ORD016503,2025-10-28,2611.23,1,Completed
ORD016494,2025-10-28,2242.99,2,Completed
ORD016474,2025-10-28,3298.41,4,Completed
ORD016475,2025-10-28,1952.82,3,Completed
ORD016490,2025-10-28,2283.99,2,Completed
ORD016489,2025-10-28,1545.62,3,Returned
ORD016488,2025-10-28,2465.92,2,Completed
ORD016487,2025-10-28,2373.26,3,Completed
ORD016486,2025-10-28,2445.64,3,Completed
ORD016485,2025-10-28,2417.33,4,Completed
ORD016493,2025-10-28,2969.13,4,Completed
ORD016483,2025-10-28,1593.68,1,Completed
ORD016482,2025-10-28,2279.75,1,Completed
ORD016481,2025-10-28,1782.93,3,Cancelled
ORD016480,2025-10-28,2374.53,3,Completed
ORD016479,2025-10-28,1986.17,1,Completed
ORD016478,2025-10-28,1922.65,2,Completed
ORD016477,2025-10-28,2586.36,1,Completed
ORD016476,2025-10-28,1975.92,3,Completed
ORD016510,2025-10-28,2292.66,2,Completed
ORD016491,2025-10-28,2017.51,1,Completed
ORD016492,2025-10-28,2177.51,3,Completed
ORD016521,2025-10-29,2354.94,2,Cancelled
ORD016537,2025-10-29,1995.71,2,Completed
ORD016536,2025-10-29,2430.5,3,Completed
ORD016535,2025-10-29,2488.77,4,Completed
ORD016534,2025-10-29,1227.57,4,Completed
ORD016533,2025-10-29,3378.66,1,Completed
ORD016532,2025-10-29,2000.55,1,Cancelled
ORD016531,2025-10-29,2930.02,3,Completed
ORD016530,2025-10-29,3358.39,1,Completed
ORD016529,2025-10-29,2358.27,4,Completed
ORD016528,2025-10-29,2324.46,1,Completed
ORD016527,2025-10-29,2810.39,1,Completed
ORD016526,2025-10-29,2412.16,4,Completed
ORD016538,2025-10-29,2258.07,2,Completed
ORD016525,2025-10-29,1639.95,4,Completed
ORD016523,2025-10-29,2257.99,4,Completed
ORD016522,2025-10-29,3442.88,1,Completed
ORD016520,2025-10-29,2664.31,3,Completed
ORD016519,2025-10-29,1310.71,3,Completed
ORD016518,2025-10-29,2390.66,4,Returned
ORD016517,2025-10-29,3534.21,1,Completed
ORD016516,2025-10-29,2155.31,1,Cancelled
ORD016515,2025-10-29,1616.77,4,Completed
ORD016514,2025-10-29,2305.88,4,Completed
ORD016513,2025-10-29,1954.59,3,Completed
ORD016512,2025-10-29,3210.34,1,Completed
ORD016511,2025-10-29,1764.39,4,Completed
ORD016524,2025-10-29,2147.77,4,Completed
ORD016539,2025-10-29,2391.09,4,Completed
ORD016540,2025-10-29,3254.77,1,Completed
ORD016541,2025-10-29,2442.88,1,Completed
ORD016554,2025-10-29,2136.15,2,Completed
ORD016553,2025-10-29,1882.23,3,Completed
ORD016552,2025-10-29,3094.94,2,Completed
ORD016550,2025-10-29,2649.79,3,Completed
ORD016549,2025-10-29,2146.38,4,Completed
ORD016548,2025-10-29,2405.04,3,Completed
ORD016551,2025-10-29,3360.5,4,Completed
ORD016546,2025-10-29,3119.6,1,Completed
ORD016545,2025-10-29,2595.46,2,Completed
ORD016544,2025-10-29,2501.86,3,Completed
ORD016543,2025-10-29,2062.12,3,Completed
ORD016542,2025-10-29,2818.75,3,Completed
ORD016547,2025-10-29,3077.96,4,Completed
ORD016579,2025-10-30,1656.57,4,Completed
ORD016569,2025-10-30,1767.79,3,Completed
ORD016575,2025-10-30,2458.01,4,Completed
ORD016576,2025-10-30,1999.5,1,Completed
ORD016577,2025-10-30,3112.5,4,Completed
ORD016578,2025-10-30,1045.14,2,Completed
ORD016580,2025-10-30,2445.69,2,Completed
ORD016587,2025-10-30,1918.86,3,Completed
ORD016582,2025-10-30,1456.2,2,Completed
ORD016583,2025-10-30,2650.62,4,Completed
ORD016584,2025-10-30,2197.54,4,Completed
ORD016585,2025-10-30,2086.36,2,Completed
ORD016586,2025-10-30,2961.92,4,Completed
ORD016573,2025-10-30,1170.15,2,Completed
ORD016581,2025-10-30,2905.5,1,Completed
ORD016572,2025-10-30,2430.75,2,Completed
ORD016574,2025-10-30,2568.62,1,Completed
ORD016570,2025-10-30,2126.45,1,Completed
ORD016571,2025-10-30,2106.03,4,Completed
ORD016555,2025-10-30,2723.64,4,Completed
ORD016556,2025-10-30,2485.23,2,Completed
ORD016557,2025-10-30,2338.53,3,Cancelled
ORD016568,2025-10-30,2931.08,4,Completed
ORD016558,2025-10-30,2787.53,2,Completed
ORD016559,2025-10-30,2150.44,3,Completed
ORD016567,2025-10-30,2118.68,1,Completed
ORD016561,2025-10-30,1822.02,1,Completed
ORD016562,2025-10-30,2113.56,2,Completed
ORD016563,2025-10-30,1357.15,1,Completed
ORD016564,2025-10-30,2782.51,1,Completed
ORD016565,2025-10-30,3368.25,4,Completed
ORD016566,2025-10-30,1083.77,4,Completed
ORD016560,2025-10-30,2873.09,1,Completed
ORD016603,2025-10-31,2761.33,2,Completed
ORD016602,2025-10-31,2108.68,1,Completed
ORD016601,2025-10-31,2777.81,1,Completed
ORD016600,2025-10-31,2055.41,1,Completed
ORD016599,2025-10-31,3239.91,1,Returned
ORD016598,2025-10-31,2181.24,3,Completed
ORD016597,2025-10-31,3083.57,2,Completed
ORD016596,2025-10-31,3316.26,4,Completed
ORD016593,2025-10-31,2365.46,3,Completed
ORD016594,2025-10-31,2530.88,2,Completed
ORD016592,2025-10-31,2844.69,1,Completed
ORD016591,2025-10-31,2340.17,4,Completed
ORD016590,2025-10-31,2484.53,1,Completed
ORD016589,2025-10-31,2387.36,1,Completed
ORD016606,2025-10-31,1883.52,4,Completed
ORD016607,2025-10-31,2310.64,3,Completed
ORD016595,2025-10-31,2176.57,4,Completed
ORD016588,2025-10-31,2786.74,2,Completed
ORD016608,2025-10-31,2649.21,1,Completed
ORD016605,2025-10-31,2919.48,4,Completed
ORD016618,2025-10-31,1932.96,4,Completed
ORD016617,2025-10-31,3786.89,3,Completed
ORD016616,2025-10-31,2415.47,2,Completed
ORD016615,2025-10-31,2183.32,1,Completed
ORD016614,2025-10-31,1393.83,3,Completed
ORD016604,2025-10-31,2718.87,4,Completed
ORD016612,2025-10-31,1664.75,4,Completed
ORD016609,2025-10-31,2590.82,3,Completed
ORD016613,2025-10-31,1523.54,3,Completed
ORD016611,2025-10-31,2645.32,4,Completed
ORD016610,2025-10-31,1592.77,2,Completed
ORD016642,2025-11-01,2974.5,1,Completed
ORD016643,2025-11-01,2605.61,4,Completed
ORD016644,2025-11-01,1441.46,1,Completed
ORD016645,2025-11-01,1916.79,4,Completed
ORD016646,2025-11-01,3120.96,2,Completed
ORD016647,2025-11-01,2920.94,2,Completed
ORD016648,2025-11-01,2134.6,2,Completed
ORD016649,2025-11-01,3227.01,1,Completed
ORD016650,2025-11-01,2064.88,3,Completed
ORD016651,2025-11-01,2836.24,4,Completed
ORD016653,2025-11-01,1938.12,2,Completed
ORD016654,2025-11-01,1871.73,2,Completed
ORD016655,2025-11-01,1663.61,1,Cancelled
ORD016656,2025-11-01,1356.41,3,Completed
ORD016657,2025-11-01,1673.57,4,Completed
ORD016658,2025-11-01,2839.84,4,Completed
ORD016659,2025-11-01,3099.14,4,Completed
ORD016660,2025-11-01,2033.44,3,Completed
ORD016641,2025-11-01,1923.48,4,Completed
ORD016652,2025-11-01,2562.37,4,Returned
ORD016639,2025-11-01,1682.32,4,Completed
ORD016638,2025-11-01,2054.53,1,Cancelled
ORD016619,2025-11-01,2009.61,4,Completed
ORD016620,2025-11-01,1709.85,1,Completed
ORD016621,2025-11-01,2383.66,2,Completed
ORD016622,2025-11-01,2114.23,3,Completed
ORD016623,2025-11-01,2121.99,3,Completed
ORD016624,2025-11-01,3136.21,3,Completed
ORD016625,2025-11-01,2531.59,3,Completed
ORD016626,2025-11-01,2212.67,2,Cancelled
ORD016640,2025-11-01,1727.37,3,Completed
ORD016627,2025-11-01,1881.16,3,Completed
ORD016629,2025-11-01,3005.03,2,Completed
ORD016630,2025-11-01,2856.74,3,Completed
ORD016631,2025-11-01,2885.85,1,Completed
ORD016632,2025-11-01,1997.16,1,Completed
ORD016633,2025-11-01,1692.45,4,Completed
ORD016634,2025-11-01,2202.29,2,Completed
ORD016635,2025-11-01,2421.93,3,Cancelled
ORD016637,2025-11-01,2435.34,2,Completed
ORD016628,2025-11-01,1775.09,1,Completed
ORD016636,2025-11-01,1959.51,2,Completed
ORD016663,2025-11-02,2375.91,2,Completed
ORD016661,2025-11-02,2670.06,3,Completed
ORD016662,2025-11-02,1234.78,2,Completed
ORD016720,2025-11-02,1748.89,4,Completed
ORD016666,2025-11-02,1980.68,1,Completed
ORD016696,2025-11-02,1194.62,3,Completed
ORD016697,2025-11-02,1837.07,1,Completed
ORD016698,2025-11-02,3241.41,4,Completed
ORD016699,2025-11-02,1801.66,2,Cancelled
ORD016700,2025-11-02,2769.53,2,Completed
