transaction_id,customer_id,transaction_date,category,quantity,unit_price,discount_pct,amount,device_type,channel,order_status
TXN003772,CUS0532,2026-05-15,Home,2,299.0,0.0,1395.33,Desktop,Email,Completed
TXN003773,CUS0532,2026-05-01,Home,2,999.0,0.1,4195.8,Desktop,Email,Completed
TXN003774,CUS0532,2026-04-25,Home,2,699.0,0.0,3262.0,Desktop,Email,Completed
TXN003775,CUS0532,2026-04-25,Home,2,1499.0,0.0,6995.33,Desktop,Email,Completed
TXN003776,CUS0532,2026-04-20,Home,3,999.0,0.0,6993.0,Desktop,Email,Completed
TXN003777,CUS0532,2026-04-10,Sports,1,399.0,0.15,791.35,Mobile,Email,Completed
TXN003778,CUS0532,2026-03-18,Home,2,999.0,0.0,4662.0,Tablet,Email,Completed
TXN003779,CUS0532,2026-03-09,Home,1,299.0,0.15,593.02,Desktop,Email,Completed
TXN003780,CUS0532,2026-02-26,Home,3,699.0,0.0,4893.0,Desktop,Email,Completed
TXN003781,CUS0532,2026-02-10,Sports,1,999.0,0.0,2331.0,Desktop,Email,Completed
TXN003782,CUS0532,2026-01-20,Home,3,399.0,0.0,2793.0,Mobile,Email,Completed
TXN003783,CUS0532,2026-01-18,Home,2,399.0,0.0,1862.0,Desktop,Email,Completed
TXN003784,CUS0532,2025-11-26,Electronics,1,499.0,0.0,1164.33,Desktop,Email,Completed
TXN003785,CUS0532,2025-11-23,Beauty,1,999.0,0.0,2331.0,Desktop,Email,Completed
TXN003786,CUS0533,2026-07-28,Home,2,699.0,0.0,1048.5,Mobile,Direct,Cancelled
TXN003787,CUS0533,2025-10-05,Home,2,299.0,0.05,426.08,Mobile,Direct,Returned
TXN003788,CUS0534,2026-07-09,Fashion,3,999.0,0.0,3246.75,Tablet,Social Media,Completed
TXN003789,CUS0534,2026-06-20,Fashion,1,399.0,0.0,432.25,Mobile,Social Media,Completed
TXN003790,CUS0534,2026-06-16,Fashion,2,399.0,0.0,864.5,Mobile,Social Media,Completed
TXN003791,CUS0534,2026-05-31,Fashion,3,999.0,0.0,3246.75,Mobile,Social Media,Completed
TXN003792,CUS0534,2026-01-08,Home,3,1999.0,0.15,5522.24,Tablet,Social Media,Completed
TXN003793,CUS0534,2025-12-09,Fashion,3,1499.0,0.0,4871.75,Mobile,Social Media,Completed
TXN003794,CUS0534,2025-11-25,Fashion,1,1499.0,0.05,1542.72,Mobile,Social Media,Completed
TXN003795,CUS0535,2026-04-27,Sports,1,499.0,0.0,540.58,Mobile,Social Media,Completed
TXN003796,CUS0535,2026-02-10,Fashion,3,1499.0,0.0,4871.75,Mobile,Social Media,Returned
TXN003797,CUS0535,2025-12-27,Sports,3,999.0,0.0,3246.75,Mobile,Social Media,Completed
TXN003798,CUS0535,2025-12-27,Sports,3,299.0,0.0,971.75,Mobile,Social Media,Completed
TXN003799,CUS0535,2025-11-16,Sports,1,1499.0,0.0,1623.92,Mobile,Social Media,Completed
TXN003800,CUS0535,2025-10-31,Sports,3,299.0,0.0,971.75,Mobile,Social Media,Completed
TXN003801,CUS0535,2025-09-28,Fashion,2,999.0,0.1,1948.05,Mobile,Social Media,Cancelled
TXN003802,CUS0535,2025-09-01,Sports,3,999.0,0.0,3246.75,Mobile,Social Media,Cancelled
TXN003803,CUS0535,2025-08-04,Beauty,1,999.0,0.0,1082.25,Mobile,Social Media,Completed
TXN003804,CUS0536,2026-07-28,Fashion,2,1499.0,0.05,3797.47,Mobile,Direct,Returned
TXN003805,CUS0536,2026-03-13,Fashion,1,1999.0,0.05,2532.07,Tablet,Direct,Completed
TXN003806,CUS0536,2026-02-12,Fashion,1,499.0,0.0,665.33,Tablet,Direct,Completed
TXN003807,CUS0536,2025-12-31,Fashion,2,699.0,0.15,1584.4,Mobile,Direct,Cancelled
TXN003808,CUS0536,2025-12-17,Electronics,2,699.0,0.15,1584.4,Mobile,Direct,Completed
TXN003809,CUS0536,2025-12-14,Fashion,3,999.0,0.0,3996.0,Mobile,Direct,Completed
TXN003810,CUS0536,2025-12-05,Beauty,3,1499.0,0.0,5996.0,Mobile,Direct,Completed
TXN003811,CUS0536,2025-10-14,Electronics,1,499.0,0.0,665.33,Tablet,Direct,Returned
TXN003812,CUS0537,2026-07-25,Home,3,499.0,0.0,1996.0,Mobile,Direct,Completed
TXN003813,CUS0537,2026-06-19,Home,1,999.0,0.0,1332.0,Mobile,Direct,Completed
TXN003814,CUS0537,2026-05-30,Home,2,299.0,0.0,797.33,Mobile,Direct,Completed
TXN003815,CUS0537,2026-03-27,Fashion,3,1999.0,0.0,7996.0,Mobile,Direct,Completed
TXN003816,CUS0537,2026-02-24,Fashion,3,299.0,0.0,1196.0,Desktop,Direct,Completed
TXN003817,CUS0537,2026-01-09,Home,3,999.0,0.0,3996.0,Mobile,Direct,Completed
TXN003818,CUS0537,2025-12-30,Fashion,3,699.0,0.0,2796.0,Mobile,Direct,Completed
TXN003819,CUS0537,2025-12-15,Home,1,399.0,0.0,532.0,Mobile,Direct,Completed
TXN003820,CUS0537,2025-12-10,Home,3,1999.0,0.15,6796.6,Mobile,Direct,Completed
TXN003821,CUS0537,2025-11-13,Home,3,1499.0,0.2,4796.8,Mobile,Direct,Completed
TXN003822,CUS0537,2025-10-24,Home,3,1999.0,0.0,7996.0,Mobile,Direct,Completed
TXN003823,CUS0538,2026-08-04,Beauty,1,999.0,0.0,749.25,Mobile,Referral,Completed
TXN003824,CUS0538,2025-10-12,Beauty,1,999.0,0.0,749.25,Mobile,Referral,Completed
TXN003825,CUS0539,2026-06-21,Sports,1,1499.0,0.15,1380.33,Desktop,Email,Completed
TXN003826,CUS0539,2026-05-18,Sports,3,1999.0,0.0,6496.75,Tablet,Email,Completed
TXN003827,CUS0539,2026-05-06,Sports,3,699.0,0.0,2271.75,Desktop,Email,Completed
TXN003828,CUS0539,2026-03-28,Sports,2,1999.0,0.0,4331.17,Desktop,Email,Completed
TXN003829,CUS0539,2026-02-21,Sports,1,299.0,0.0,323.92,Desktop,Email,Completed
TXN003830,CUS0539,2025-11-11,Sports,3,299.0,0.0,971.75,Desktop,Email,Completed
TXN003831,CUS0539,2025-09-25,Sports,1,699.0,0.0,757.25,Desktop,Email,Completed
TXN003832,CUS0540,2026-06-28,Fashion,2,1499.0,0.15,2335.94,Mobile,Paid Ads,Completed
TXN003833,CUS0540,2026-05-17,Home,1,499.0,0.0,457.42,Mobile,Paid Ads,Completed
TXN003834,CUS0540,2025-10-20,Fashion,3,999.0,0.15,2335.16,Mobile,Paid Ads,Returned
TXN003835,CUS0541,2026-03-15,Sports,3,1999.0,0.2,2798.6,Mobile,Email,Completed
TXN003836,CUS0541,2026-01-28,Beauty,1,1499.0,0.0,874.42,Mobile,Email,Completed
TXN003837,CUS0541,2025-11-12,Home,1,499.0,0.05,276.53,Mobile,Email,Completed
TXN003838,CUS0541,2025-10-27,Beauty,1,1999.0,0.0,1166.08,Desktop,Email,Completed
TXN003839,CUS0542,2026-06-30,Fashion,2,699.0,0.0,1514.5,Desktop,Paid Ads,Completed
TXN003840,CUS0542,2026-05-31,Fashion,1,1999.0,0.0,2165.58,Desktop,Paid Ads,Completed
TXN003841,CUS0542,2026-05-25,Fashion,1,1999.0,0.0,2165.58,Desktop,Paid Ads,Completed
TXN003842,CUS0542,2026-04-14,Fashion,1,1499.0,0.15,1380.33,Tablet,Paid Ads,Completed
TXN003843,CUS0542,2026-03-16,Fashion,1,499.0,0.05,513.55,Desktop,Paid Ads,Completed
TXN003844,CUS0542,2026-01-11,Home,2,299.0,0.2,518.27,Desktop,Paid Ads,Completed
TXN003845,CUS0542,2025-09-16,Fashion,1,1499.0,0.0,1623.92,Desktop,Paid Ads,Completed
TXN003846,CUS0543,2026-08-13,Fashion,3,999.0,0.0,3246.75,Mobile,Social Media,Completed
TXN003847,CUS0543,2026-07-25,Fashion,1,299.0,0.0,323.92,Mobile,Social Media,Completed
TXN003848,CUS0543,2026-07-23,Fashion,3,999.0,0.1,2922.08,Mobile,Social Media,Completed
TXN003849,CUS0543,2026-03-23,Beauty,2,999.0,0.0,2164.5,Tablet,Social Media,Completed
TXN003850,CUS0543,2026-02-26,Fashion,2,999.0,0.15,1839.82,Mobile,Social Media,Completed
TXN003851,CUS0544,2026-02-18,Sports,1,1499.0,0.1,1461.52,Desktop,Email,Completed
TXN003852,CUS0544,2025-12-25,Sports,2,499.0,0.0,1081.17,Desktop,Email,Completed
TXN003853,CUS0544,2025-11-26,Sports,3,299.0,0.0,971.75,Desktop,Email,Completed
TXN003854,CUS0544,2025-10-29,Sports,1,299.0,0.0,323.92,Desktop,Email,Completed
TXN003855,CUS0544,2025-05-23,Home,3,499.0,0.0,1621.75,Desktop,Email,Completed
TXN003856,CUS0545,2026-02-25,Fashion,3,999.0,0.0,3246.75,Desktop,Paid Ads,Completed
TXN003857,CUS0545,2025-12-31,Fashion,2,999.0,0.2,1731.6,Desktop,Paid Ads,Completed
TXN003858,CUS0545,2025-12-28,Sports,1,699.0,0.0,757.25,Desktop,Paid Ads,Completed
TXN003859,CUS0545,2025-09-26,Fashion,1,999.0,0.0,1082.25,Mobile,Paid Ads,Completed
TXN003860,CUS0545,2025-09-01,Fashion,1,999.0,0.0,1082.25,Mobile,Paid Ads,Completed
TXN003861,CUS0545,2025-08-21,Home,2,399.0,0.0,864.5,Desktop,Paid Ads,Returned
TXN003862,CUS0545,2025-08-20,Fashion,3,299.0,0.0,971.75,Desktop,Paid Ads,Completed
TXN003863,CUS0545,2025-07-29,Beauty,1,499.0,0.0,540.58,Desktop,Paid Ads,Returned
TXN003864,CUS0545,2025-07-18,Fashion,2,1999.0,0.0,4331.17,Desktop,Paid Ads,Completed
TXN003865,CUS0545,2025-06-16,Fashion,3,1499.0,0.0,4871.75,Desktop,Paid Ads,Completed
TXN003866,CUS0546,2026-07-30,Sports,1,299.0,0.0,224.25,Mobile,Social Media,Completed
TXN003867,CUS0546,2025-11-01,Sports,3,399.0,0.15,763.09,Mobile,Social Media,Completed
TXN003868,CUS0547,2026-07-23,Sports,1,999.0,0.05,1265.4,Mobile,Organic Search,Completed
TXN003869,CUS0547,2026-07-08,Sports,2,1999.0,0.0,5330.67,Mobile,Organic Search,Completed
TXN003870,CUS0547,2026-05-30,Electronics,1,399.0,0.05,505.4,Mobile,Organic Search,Completed
TXN003871,CUS0547,2026-05-01,Sports,2,399.0,0.05,1010.8,Mobile,Organic Search,Completed
TXN003872,CUS0547,2026-03-23,Electronics,3,699.0,0.0,2796.0,Mobile,Organic Search,Completed
TXN003873,CUS0547,2026-02-21,Sports,1,999.0,0.0,1332.0,Mobile,Organic Search,Completed
TXN003874,CUS0547,2026-01-02,Home,2,299.0,0.0,797.33,Mobile,Organic Search,Completed
TXN003875,CUS0547,2025-11-13,Sports,2,399.0,0.0,1064.0,Mobile,Organic Search,Completed
TXN003876,CUS0548,2026-08-04,Beauty,2,399.0,0.0,598.5,Desktop,Paid Ads,Completed
TXN003877,CUS0548,2025-11-15,Beauty,3,299.0,0.2,538.2,Mobile,Paid Ads,Completed
TXN003878,CUS0549,2026-06-25,Sports,1,699.0,0.0,640.75,Mobile,Referral,Completed
TXN003879,CUS0549,2026-03-01,Sports,2,699.0,0.0,1281.5,Mobile,Referral,Completed
TXN003880,CUS0549,2025-12-05,Sports,3,1499.0,0.0,4122.25,Mobile,Referral,Completed
TXN003881,CUS0549,2025-10-11,Sports,2,699.0,0.15,1089.27,Mobile,Referral,Completed
TXN003882,CUS0550,2026-07-09,Electronics,3,399.0,0.0,1596.0,Desktop,Email,Completed
TXN003883,CUS0550,2026-06-23,Fashion,3,1499.0,0.1,5396.4,Desktop,Email,Completed
TXN003884,CUS0550,2026-06-16,Sports,1,1499.0,0.15,1698.87,Desktop,Email,Completed
TXN003885,CUS0550,2026-05-15,Electronics,1,699.0,0.0,932.0,Desktop,Email,Completed
TXN003886,CUS0550,2026-05-08,Electronics,2,1999.0,0.05,5064.13,Desktop,Email,Completed
TXN003887,CUS0550,2026-04-23,Electronics,2,1499.0,0.15,3397.73,Desktop,Email,Completed
TXN003888,CUS0550,2026-03-27,Electronics,3,1499.0,0.1,5396.4,Desktop,Email,Completed
TXN003889,CUS0550,2026-03-23,Sports,2,699.0,0.0,1864.0,Desktop,Email,Completed
TXN003890,CUS0550,2026-01-27,Home,3,1499.0,0.0,5996.0,Desktop,Email,Returned
TXN003891,CUS0550,2025-11-17,Fashion,1,999.0,0.0,1332.0,Tablet,Email,Cancelled
TXN003892,CUS0550,2025-11-16,Electronics,3,699.0,0.0,2796.0,Tablet,Email,Completed
TXN003893,CUS0550,2025-10-30,Beauty,2,1499.0,0.0,3997.33,Desktop,Email,Completed
TXN003894,CUS0551,2026-08-08,Beauty,3,299.0,0.05,639.11,Tablet,Email,Completed
TXN003895,CUS0551,2026-06-29,Electronics,1,999.0,0.0,749.25,Tablet,Email,Completed
TXN003896,CUS0551,2026-05-03,Fashion,1,299.0,0.05,213.04,Tablet,Email,Completed
TXN003897,CUS0552,2026-02-03,Fashion,1,699.0,0.0,757.25,Mobile,Direct,Completed
TXN003898,CUS0552,2026-01-24,Beauty,3,399.0,0.0,1296.75,Desktop,Direct,Completed
TXN003899,CUS0552,2025-11-11,Fashion,1,999.0,0.0,1082.25,Desktop,Direct,Completed
TXN003900,CUS0552,2025-11-10,Sports,2,499.0,0.2,864.93,Desktop,Direct,Completed
TXN003901,CUS0552,2025-11-04,Beauty,3,999.0,0.0,3246.75,Desktop,Direct,Completed
TXN003902,CUS0552,2025-09-16,Sports,3,1499.0,0.0,4871.75,Desktop,Direct,Completed
TXN003903,CUS0552,2025-07-06,Electronics,2,499.0,0.0,1081.17,Desktop,Direct,Completed
TXN003904,CUS0552,2025-06-27,Home,2,699.0,0.1,1363.05,Desktop,Direct,Completed
TXN003905,CUS0552,2025-06-11,Sports,1,1999.0,0.0,2165.58,Desktop,Direct,Completed
TXN003906,CUS0553,2026-07-27,Electronics,3,699.0,0.05,2656.2,Mobile,Referral,Completed
TXN003907,CUS0553,2026-07-12,Home,1,1999.0,0.0,2665.33,Mobile,Referral,Completed
TXN003908,CUS0553,2026-07-03,Home,1,1499.0,0.0,1998.67,Mobile,Referral,Completed
TXN003909,CUS0553,2026-06-26,Beauty,1,1499.0,0.0,1998.67,Desktop,Referral,Completed
TXN003910,CUS0553,2026-05-16,Sports,2,399.0,0.0,1064.0,Mobile,Referral,Completed
TXN003911,CUS0553,2026-04-11,Home,3,1499.0,0.0,5996.0,Mobile,Referral,Completed
TXN003912,CUS0553,2026-03-26,Beauty,2,699.0,0.0,1864.0,Tablet,Referral,Completed
TXN003913,CUS0553,2026-02-28,Home,3,1499.0,0.0,5996.0,Mobile,Referral,Completed
TXN003914,CUS0553,2026-01-02,Home,1,499.0,0.0,665.33,Mobile,Referral,Completed
TXN003915,CUS0553,2025-12-31,Home,2,1499.0,0.0,3997.33,Mobile,Referral,Completed
TXN003916,CUS0553,2025-11-10,Beauty,1,1999.0,0.0,2665.33,Desktop,Referral,Completed
TXN003917,CUS0553,2025-10-21,Home,3,1499.0,0.0,5996.0,Tablet,Referral,Completed
TXN003918,CUS0553,2025-10-10,Home,2,1499.0,0.0,3997.33,Mobile,Referral,Completed
TXN003919,CUS0554,2026-07-07,Electronics,1,999.0,0.1,1198.8,Desktop,Referral,Completed
TXN003920,CUS0554,2026-06-10,Fashion,1,1999.0,0.05,2532.07,Desktop,Referral,Completed
TXN003921,CUS0554,2026-06-10,Fashion,3,1999.0,0.0,7996.0,Desktop,Referral,Returned
TXN003922,CUS0554,2026-05-23,Fashion,3,299.0,0.0,1196.0,Desktop,Referral,Completed
TXN003923,CUS0554,2026-05-16,Fashion,1,699.0,0.0,932.0,Desktop,Referral,Completed
TXN003924,CUS0554,2026-05-13,Electronics,2,999.0,0.1,2397.6,Desktop,Referral,Completed
TXN003925,CUS0554,2026-04-08,Fashion,1,1999.0,0.0,2665.33,Desktop,Referral,Completed
TXN003926,CUS0554,2026-03-31,Home,1,999.0,0.0,1332.0,Desktop,Referral,Completed
TXN003927,CUS0554,2026-03-01,Fashion,1,1999.0,0.0,2665.33,Desktop,Referral,Completed
TXN003928,CUS0554,2026-01-04,Fashion,2,1499.0,0.0,3997.33,Desktop,Referral,Completed
TXN003929,CUS0554,2025-12-03,Fashion,2,1999.0,0.0,5330.67,Desktop,Referral,Completed
TXN003930,CUS0554,2025-11-15,Fashion,2,1999.0,0.0,5330.67,Mobile,Referral,Returned
TXN003931,CUS0554,2025-10-23,Fashion,2,699.0,0.0,1864.0,Tablet,Referral,Completed
TXN003932,CUS0554,2025-09-20,Electronics,1,299.0,0.0,398.67,Desktop,Referral,Completed
TXN003933,CUS0555,2026-08-11,Home,1,399.0,0.15,452.2,Mobile,Organic Search,Completed
TXN003934,CUS0555,2026-08-11,Electronics,1,299.0,0.0,398.67,Mobile,Organic Search,Completed
TXN003935,CUS0555,2026-08-07,Electronics,3,1499.0,0.15,5096.6,Mobile,Organic Search,Completed
TXN003936,CUS0555,2026-07-26,Home,1,999.0,0.0,1332.0,Desktop,Organic Search,Completed
TXN003937,CUS0555,2026-06-11,Electronics,1,999.0,0.0,1332.0,Mobile,Organic Search,Completed
TXN003938,CUS0555,2026-04-30,Fashion,3,1999.0,0.0,7996.0,Mobile,Organic Search,Completed
TXN003939,CUS0555,2026-04-07,Electronics,1,1999.0,0.0,2665.33,Mobile,Organic Search,Returned
TXN003940,CUS0555,2026-04-01,Home,3,299.0,0.2,956.8,Mobile,Organic Search,Completed
TXN003941,CUS0555,2026-03-29,Electronics,2,1499.0,0.15,3397.73,Mobile,Organic Search,Completed
TXN003942,CUS0555,2026-02-07,Beauty,3,999.0,0.0,3996.0,Mobile,Organic Search,Completed
TXN003943,CUS0555,2026-01-28,Electronics,3,1999.0,0.0,7996.0,Mobile,Organic Search,Completed
TXN003944,CUS0555,2026-01-06,Sports,2,399.0,0.0,1064.0,Mobile,Organic Search,Completed
TXN003945,CUS0555,2025-12-19,Home,2,699.0,0.05,1770.8,Mobile,Organic Search,Completed
TXN003946,CUS0555,2025-11-01,Electronics,3,1499.0,0.0,5996.0,Mobile,Organic Search,Completed
TXN003947,CUS0556,2026-07-17,Home,3,1499.0,0.0,5996.0,Mobile,Referral,Completed
TXN003948,CUS0556,2026-05-09,Beauty,1,999.0,0.0,1332.0,Mobile,Referral,Completed
TXN003949,CUS0556,2026-04-24,Home,2,1999.0,0.05,5064.13,Mobile,Referral,Completed
TXN003950,CUS0556,2026-03-24,Home,3,1999.0,0.0,7996.0,Mobile,Referral,Completed
TXN003951,CUS0556,2026-03-18,Home,2,1499.0,0.15,3397.73,Desktop,Referral,Completed
TXN003952,CUS0556,2025-12-20,Home,2,999.0,0.0,2664.0,Mobile,Referral,Completed
TXN003953,CUS0556,2025-11-23,Fashion,3,999.0,0.0,3996.0,Desktop,Referral,Completed
TXN003954,CUS0556,2025-11-12,Home,3,299.0,0.0,1196.0,Desktop,Referral,Completed
TXN003955,CUS0557,2025-12-16,Home,1,499.0,0.0,291.08,Mobile,Paid Ads,Completed
TXN003956,CUS0557,2025-05-19,Home,2,499.0,0.0,582.17,Mobile,Paid Ads,Completed
TXN003957,CUS0557,2025-04-10,Home,1,999.0,0.0,582.75,Desktop,Paid Ads,Completed
TXN003958,CUS0557,2025-02-24,Home,2,299.0,0.0,348.83,Desktop,Paid Ads,Completed
TXN003959,CUS0558,2026-08-13,Electronics,2,1999.0,0.0,9328.67,Desktop,Direct,Completed
TXN003960,CUS0558,2026-07-21,Fashion,3,699.0,0.0,4893.0,Desktop,Direct,Completed
TXN003961,CUS0558,2026-07-15,Fashion,1,699.0,0.0,1631.0,Desktop,Direct,Completed
TXN003962,CUS0558,2026-06-23,Fashion,1,999.0,0.0,2331.0,Desktop,Direct,Completed
TXN003963,CUS0558,2026-05-21,Fashion,1,699.0,0.0,1631.0,Mobile,Direct,Completed
TXN003964,CUS0558,2026-05-17,Fashion,1,499.0,0.1,1047.9,Desktop,Direct,Completed
TXN003965,CUS0558,2026-04-25,Fashion,1,699.0,0.0,1631.0,Desktop,Direct,Completed
TXN003966,CUS0558,2026-04-22,Fashion,2,299.0,0.0,1395.33,Desktop,Direct,Completed
TXN003967,CUS0558,2026-03-16,Fashion,3,999.0,0.0,6993.0,Desktop,Direct,Completed
TXN003968,CUS0558,2026-03-11,Fashion,3,999.0,0.0,6993.0,Desktop,Direct,Completed
TXN003969,CUS0558,2026-02-28,Fashion,3,299.0,0.2,1674.4,Desktop,Direct,Completed
TXN003970,CUS0558,2026-02-23,Fashion,1,999.0,0.2,1864.8,Desktop,Direct,Returned
TXN003971,CUS0558,2026-02-12,Electronics,3,499.0,0.0,3493.0,Desktop,Direct,Completed
TXN003972,CUS0558,2026-01-23,Sports,1,1999.0,0.0,4664.33,Desktop,Direct,Completed
TXN003973,CUS0558,2026-01-05,Electronics,1,399.0,0.0,931.0,Desktop,Direct,Completed
TXN003974,CUS0558,2025-12-29,Fashion,1,299.0,0.0,697.67,Desktop,Direct,Completed
TXN003975,CUS0558,2025-11-26,Fashion,2,999.0,0.0,4662.0,Desktop,Direct,Completed
TXN003976,CUS0558,2025-11-25,Home,1,499.0,0.0,1164.33,Desktop,Direct,Completed
TXN003977,CUS0558,2025-10-31,Sports,2,999.0,0.0,4662.0,Tablet,Direct,Cancelled
TXN003978,CUS0559,2026-07-13,Sports,3,999.0,0.0,3996.0,Tablet,Organic Search,Completed
TXN003979,CUS0559,2026-07-05,Electronics,3,999.0,0.0,3996.0,Tablet,Organic Search,Completed
TXN003980,CUS0559,2026-06-25,Fashion,2,1499.0,0.2,3197.87,Tablet,Organic Search,Completed
TXN003981,CUS0559,2026-06-05,Sports,3,1999.0,0.0,7996.0,Tablet,Organic Search,Completed
TXN003982,CUS0559,2026-05-01,Home,1,699.0,0.1,838.8,Mobile,Organic Search,Cancelled
TXN003983,CUS0559,2026-03-22,Sports,3,1499.0,0.0,5996.0,Tablet,Organic Search,Cancelled
TXN003984,CUS0559,2026-03-13,Sports,2,699.0,0.0,1864.0,Tablet,Organic Search,Completed
TXN003985,CUS0559,2026-02-24,Sports,2,699.0,0.0,1864.0,Tablet,Organic Search,Cancelled
TXN003986,CUS0559,2026-02-10,Sports,1,1499.0,0.0,1998.67,Tablet,Organic Search,Completed
TXN003987,CUS0559,2026-02-08,Sports,3,999.0,0.0,3996.0,Tablet,Organic Search,Completed
TXN003988,CUS0559,2025-12-16,Sports,3,499.0,0.0,1996.0,Tablet,Organic Search,Completed
TXN003989,CUS0559,2025-12-15,Beauty,2,699.0,0.0,1864.0,Mobile,Organic Search,Returned
TXN003990,CUS0559,2025-09-30,Sports,2,699.0,0.0,1864.0,Tablet,Organic Search,Completed
TXN003991,CUS0560,2026-07-18,Home,2,999.0,0.0,2664.0,Desktop,Social Media,Completed
TXN003992,CUS0560,2026-06-24,Home,1,299.0,0.1,358.8,Desktop,Social Media,Completed
TXN003993,CUS0560,2026-06-17,Home,3,299.0,0.2,956.8,Desktop,Social Media,Completed
TXN003994,CUS0560,2026-06-03,Home,1,999.0,0.0,1332.0,Desktop,Social Media,Completed
TXN003995,CUS0560,2026-05-27,Home,1,399.0,0.15,452.2,Desktop,Social Media,Completed
TXN003996,CUS0560,2026-05-27,Home,1,999.0,0.1,1198.8,Desktop,Social Media,Completed
TXN003997,CUS0560,2026-05-16,Home,3,499.0,0.0,1996.0,Desktop,Social Media,Returned
TXN003998,CUS0560,2026-02-28,Fashion,2,999.0,0.0,2664.0,Desktop,Social Media,Completed
TXN003999,CUS0560,2026-02-10,Sports,3,699.0,0.0,2796.0,Desktop,Social Media,Completed
TXN004000,CUS0560,2025-11-02,Home,3,999.0,0.0,3996.0,Desktop,Social Media,Completed
TXN004001,CUS0560,2025-10-04,Home,3,1999.0,0.0,7996.0,Desktop,Social Media,Completed
TXN004002,CUS0560,2025-09-26,Beauty,3,499.0,0.0,1996.0,Desktop,Social Media,Completed
TXN004003,CUS0561,2026-07-20,Sports,2,299.0,0.0,548.17,Mobile,Paid Ads,Completed
TXN004004,CUS0561,2026-05-30,Home,3,499.0,0.0,1372.25,Mobile,Paid Ads,Completed
TXN004005,CUS0561,2026-05-20,Fashion,2,399.0,0.0,731.5,Mobile,Paid Ads,Completed
TXN004006,CUS0561,2025-12-29,Sports,1,1499.0,0.0,1374.08,Mobile,Paid Ads,Completed
TXN004007,CUS0561,2025-12-20,Beauty,3,699.0,0.0,1922.25,Mobile,Paid Ads,Completed
TXN004008,CUS0562,2026-08-07,Fashion,3,499.0,0.0,3493.0,Desktop,Referral,Completed
TXN004009,CUS0562,2026-07-31,Fashion,2,499.0,0.0,2328.67,Tablet,Referral,Completed
TXN004010,CUS0562,2026-07-30,Fashion,2,399.0,0.0,1862.0,Tablet,Referral,Completed
TXN004011,CUS0562,2026-07-23,Fashion,3,299.0,0.0,2093.0,Mobile,Referral,Completed
TXN004012,CUS0562,2026-05-30,Fashion,2,1499.0,0.0,6995.33,Tablet,Referral,Completed
TXN004013,CUS0562,2026-05-11,Beauty,3,1999.0,0.0,13993.0,Tablet,Referral,Completed
TXN004014,CUS0562,2026-04-05,Electronics,3,699.0,0.0,4893.0,Tablet,Referral,Completed
TXN004015,CUS0562,2026-04-01,Home,1,999.0,0.05,2214.45,Tablet,Referral,Returned
TXN004016,CUS0562,2026-03-27,Fashion,3,399.0,0.0,2793.0,Tablet,Referral,Cancelled
TXN004017,CUS0562,2026-03-01,Fashion,2,1499.0,0.0,6995.33,Tablet,Referral,Completed
TXN004018,CUS0562,2026-01-25,Fashion,1,1999.0,0.1,4197.9,Tablet,Referral,Completed
TXN004019,CUS0562,2025-12-21,Sports,1,1999.0,0.0,4664.33,Tablet,Referral,Completed
TXN004020,CUS0562,2025-12-18,Fashion,3,299.0,0.0,2093.0,Tablet,Referral,Completed
TXN004021,CUS0562,2025-12-06,Fashion,1,1499.0,0.0,3497.67,Tablet,Referral,Completed
TXN004022,CUS0562,2025-11-23,Fashion,3,699.0,0.0,4893.0,Tablet,Referral,Completed
TXN004023,CUS0562,2025-10-26,Beauty,1,1999.0,0.0,4664.33,Desktop,Referral,Completed
TXN004024,CUS0562,2025-10-21,Fashion,1,1499.0,0.0,3497.67,Tablet,Referral,Completed
TXN004025,CUS0563,2026-07-21,Home,2,299.0,0.0,548.17,Mobile,Social Media,Completed
TXN004026,CUS0563,2026-02-18,Home,2,699.0,0.2,1025.2,Mobile,Social Media,Completed
TXN004027,CUS0563,2025-10-12,Home,3,399.0,0.0,1097.25,Mobile,Social Media,Cancelled
TXN004028,CUS0564,2026-08-14,Home,2,399.0,0.15,904.4,Mobile,Direct,Completed
TXN004029,CUS0564,2026-07-21,Home,2,299.0,0.0,797.33,Mobile,Direct,Completed
TXN004030,CUS0564,2026-07-05,Fashion,3,399.0,0.0,1596.0,Mobile,Direct,Completed
TXN004031,CUS0564,2026-03-21,Home,3,1499.0,0.0,5996.0,Mobile,Direct,Completed
TXN004032,CUS0564,2026-03-05,Home,1,1999.0,0.0,2665.33,Mobile,Direct,Completed
TXN004033,CUS0564,2026-02-25,Beauty,2,499.0,0.0,1330.67,Tablet,Direct,Completed
TXN004034,CUS0564,2026-02-05,Home,3,499.0,0.05,1896.2,Mobile,Direct,Cancelled
TXN004035,CUS0564,2026-01-13,Home,3,1499.0,0.0,5996.0,Mobile,Direct,Completed
TXN004036,CUS0564,2026-01-01,Home,3,699.0,0.0,2796.0,Mobile,Direct,Completed
TXN004037,CUS0564,2025-12-20,Home,2,999.0,0.0,2664.0,Mobile,Direct,Completed
TXN004038,CUS0564,2025-12-06,Home,1,999.0,0.15,1132.2,Desktop,Direct,Completed
TXN004039,CUS0564,2025-11-08,Home,3,399.0,0.2,1276.8,Mobile,Direct,Completed
