order_id,customer_id,order_date,product_id,product_name,category,quantity,unit_price,discount,shipping_cost,payment_method,region,traffic_source,device_type,order_status
ORD002849,CUST00554,2026-06-03,P0004,Power Bank,Electronics,4,1499,0.15,0,Wallet,West,Social Media,Desktop,Returned
ORD002850,CUST00041,2026-01-23,P0009,Sunglasses,Fashion,2,1499,0.0,79,Credit Card,North,Email,Mobile,Completed
ORD002851,CUST00361,2025-09-11,P0003,Phone Case,Electronics,2,2499,0.2,0,Credit Card,West,Referral,Desktop,Completed
ORD002852,CUST00136,2025-12-30,P0017,Hair Oil,Beauty,3,299,0.0,0,Debit Card,North,Paid Ads,Mobile,Completed
ORD002853,CUST00098,2025-09-23,P0021,Dumbbell Set,Sports,4,2499,0.1,99,UPI,North,Referral,Desktop,Completed
ORD002854,CUST00465,2026-01-07,P0024,Running Shoes,Sports,3,2499,0.0,0,Cash on Delivery,Central,Organic Search,Mobile,Completed
ORD002855,CUST00402,2026-05-15,P0005,T-Shirt,Fashion,1,2499,0.0,0,Cash on Delivery,West,Referral,Mobile,Cancelled
ORD002856,CUST00583,2026-02-25,P0010,LED Lamp,Home,3,499,0.0,79,UPI,East,Referral,Mobile,Completed
ORD002857,CUST00709,2026-04-23,P0012,Coffee Mug,Home,3,999,0.0,79,Credit Card,South,Social Media,Mobile,Completed
ORD002858,CUST00200,2025-09-27,P0012,Coffee Mug,Home,1,499,0.1,99,Cash on Delivery,East,Organic Search,Desktop,Completed
ORD002859,CUST00734,2026-05-20,P0011,Cushion Cover,Home,3,1999,0.2,0,UPI,South,Social Media,Tablet,Completed
ORD002860,CUST00411,2026-01-22,P0005,T-Shirt,Fashion,4,699,0.0,79,Credit Card,West,Paid Ads,Mobile,Completed
ORD002861,CUST00211,2025-12-02,P0002,Smart Watch,Electronics,4,499,0.05,79,Wallet,North,Email,Mobile,Completed
ORD002862,CUST00669,2026-04-14,P0010,LED Lamp,Home,2,1499,0.0,0,Cash on Delivery,Central,Paid Ads,Mobile,Cancelled
ORD002863,CUST00029,2025-10-08,P0002,Smart Watch,Electronics,3,299,0.05,99,Cash on Delivery,Central,Organic Search,Desktop,Completed
ORD002864,CUST00447,2026-02-17,P0001,Bluetooth Speaker,Electronics,4,699,0.2,0,Cash on Delivery,East,Referral,Mobile,Completed
ORD002865,CUST00567,2026-01-21,P0013,Storage Box,Home,3,399,0.05,49,Cash on Delivery,North,Referral,Desktop,Completed
ORD002866,CUST00226,2025-10-19,P0021,Dumbbell Set,Sports,2,499,0.2,79,Wallet,North,Email,Desktop,Completed
ORD002867,CUST00684,2026-08-02,P0013,Storage Box,Home,1,699,0.15,49,Wallet,East,Referral,Mobile,Completed
ORD002868,CUST00196,2025-12-30,P0000,Wireless Earbuds,Electronics,1,299,0.0,0,Credit Card,Central,Referral,Tablet,Cancelled
ORD002869,CUST00664,2025-09-03,P0021,Dumbbell Set,Sports,3,1999,0.0,0,Wallet,West,Referral,Mobile,Completed
ORD002870,CUST00064,2026-01-28,P0017,Hair Oil,Beauty,4,699,0.0,79,Cash on Delivery,North,Direct,Desktop,Completed
ORD002871,CUST00128,2026-08-07,P0007,Denim Jacket,Fashion,3,499,0.2,0,Cash on Delivery,East,Organic Search,Mobile,Completed
ORD002872,CUST00313,2026-04-21,P0006,Sneakers,Fashion,4,399,0.0,49,Cash on Delivery,South,Direct,Mobile,Completed
ORD002873,CUST00677,2026-04-09,P0022,Water Bottle,Sports,3,2499,0.0,79,Credit Card,West,Referral,Mobile,Completed
ORD002874,CUST00114,2026-07-14,P0011,Cushion Cover,Home,2,1999,0.2,99,Debit Card,South,Paid Ads,Desktop,Completed
ORD002875,CUST00695,2025-09-19,P0003,Phone Case,Electronics,3,699,0.0,99,Cash on Delivery,West,Organic Search,Mobile,Completed
ORD002876,CUST00190,2026-03-08,P0007,Denim Jacket,Fashion,2,499,0.0,0,Cash on Delivery,East,Social Media,Desktop,Completed
ORD002877,CUST00363,2025-12-15,P0006,Sneakers,Fashion,1,699,0.15,0,UPI,North,Direct,Mobile,Completed
ORD002878,CUST00289,2026-04-23,P0010,LED Lamp,Home,3,2499,0.0,99,Cash on Delivery,West,Direct,Mobile,Completed
ORD002879,CUST00095,2026-06-27,P0008,Backpack,Fashion,3,399,0.0,49,Wallet,East,Email,Desktop,Completed
ORD002880,CUST00754,2025-09-17,P0013,Storage Box,Home,4,1499,0.15,49,Debit Card,South,Referral,Mobile,Returned
ORD002881,CUST00354,2025-10-16,P0008,Backpack,Fashion,1,2499,0.0,99,UPI,East,Organic Search,Mobile,Returned
ORD002882,CUST00544,2026-08-03,P0016,Lip Balm,Beauty,2,1999,0.1,79,Debit Card,West,Referral,Mobile,Completed
ORD002883,CUST00456,2026-02-15,P0012,Coffee Mug,Home,1,1999,0.05,49,Wallet,West,Referral,Mobile,Cancelled
ORD002884,CUST00400,2025-12-13,P0023,Resistance Band,Sports,4,2499,0.0,0,Debit Card,East,Referral,Mobile,Completed
ORD002885,CUST00485,2025-10-14,P0020,Yoga Mat,Sports,4,299,0.1,0,Credit Card,West,Paid Ads,Mobile,Returned
ORD002886,CUST00714,2025-12-27,P0008,Backpack,Fashion,2,399,0.0,49,UPI,South,Email,Desktop,Completed
ORD002887,CUST00551,2025-08-21,P0001,Bluetooth Speaker,Electronics,4,399,0.2,0,UPI,East,Paid Ads,Desktop,Completed
ORD002888,CUST00422,2025-11-09,P0014,Wall Clock,Home,3,999,0.0,0,Cash on Delivery,North,Social Media,Mobile,Cancelled
ORD002889,CUST00510,2025-10-25,P0008,Backpack,Fashion,2,699,0.15,79,Credit Card,North,Referral,Desktop,Cancelled
ORD002890,CUST00479,2025-09-19,P0022,Water Bottle,Sports,2,299,0.0,0,Cash on Delivery,East,Email,Mobile,Completed
ORD002891,CUST00350,2026-08-08,P0010,LED Lamp,Home,3,999,0.15,99,Debit Card,North,Direct,Mobile,Completed
ORD002892,CUST00492,2026-06-04,P0007,Denim Jacket,Fashion,1,299,0.0,49,Credit Card,East,Social Media,Mobile,Cancelled
ORD002893,CUST00358,2026-07-29,P0008,Backpack,Fashion,1,699,0.05,99,UPI,North,Organic Search,Mobile,Returned
ORD002894,CUST00592,2025-11-15,P0021,Dumbbell Set,Sports,4,499,0.15,0,UPI,North,Organic Search,Mobile,Completed
ORD002895,CUST00774,2025-12-03,P0002,Smart Watch,Electronics,1,2499,0.2,49,Cash on Delivery,South,Direct,Mobile,Cancelled
ORD002896,CUST00766,2025-12-01,P0023,Resistance Band,Sports,1,1499,0.15,99,UPI,South,Paid Ads,Mobile,Cancelled
ORD002897,CUST00648,2026-03-11,P0005,T-Shirt,Fashion,4,999,0.1,79,Credit Card,South,Paid Ads,Mobile,Cancelled
ORD002898,CUST00475,2025-10-25,P0021,Dumbbell Set,Sports,4,1999,0.1,99,UPI,West,Organic Search,Mobile,Returned
ORD002899,CUST00587,2025-11-13,P0013,Storage Box,Home,4,399,0.0,79,Cash on Delivery,East,Direct,Mobile,Returned
ORD002900,CUST00143,2026-08-10,P0014,Wall Clock,Home,1,499,0.1,79,Wallet,South,Organic Search,Mobile,Completed
ORD002901,CUST00380,2025-12-26,P0005,T-Shirt,Fashion,4,1999,0.1,0,Debit Card,East,Email,Desktop,Completed
ORD002902,CUST00209,2026-06-01,P0018,Sunscreen,Beauty,2,1499,0.05,49,Wallet,East,Paid Ads,Mobile,Returned
ORD002903,CUST00003,2025-11-11,P0016,Lip Balm,Beauty,1,299,0.0,0,Wallet,Central,Referral,Mobile,Completed
ORD002904,CUST00771,2026-07-25,P0012,Coffee Mug,Home,4,399,0.0,0,Debit Card,North,Email,Mobile,Returned
ORD002905,CUST00685,2026-04-30,P0011,Cushion Cover,Home,2,399,0.0,0,UPI,West,Organic Search,Desktop,Returned
ORD002906,CUST00408,2026-06-30,P0014,Wall Clock,Home,3,299,0.15,0,Debit Card,West,Email,Desktop,Completed
ORD002907,CUST00206,2026-02-24,P0011,Cushion Cover,Home,1,1499,0.0,79,Credit Card,East,Organic Search,Desktop,Completed
ORD002908,CUST00546,2026-07-16,P0024,Running Shoes,Sports,1,299,0.0,0,Cash on Delivery,East,Email,Mobile,Completed
ORD002909,CUST00351,2025-12-30,P0001,Bluetooth Speaker,Electronics,4,1999,0.0,49,Debit Card,North,Paid Ads,Desktop,Completed
ORD002910,CUST00630,2026-02-10,P0006,Sneakers,Fashion,3,999,0.0,49,Debit Card,Central,Direct,Mobile,Completed
ORD002911,CUST00800,2025-09-11,P0021,Dumbbell Set,Sports,4,1999,0.15,0,Credit Card,East,Social Media,Desktop,Completed
ORD002912,CUST00286,2025-10-21,P0019,Face Wash,Beauty,1,699,0.0,99,UPI,North,Social Media,Desktop,Returned
ORD002913,CUST00198,2026-05-28,P0008,Backpack,Fashion,4,2499,0.05,79,Wallet,Central,Referral,Mobile,Completed
ORD002914,CUST00215,2025-12-17,P0012,Coffee Mug,Home,4,499,0.15,0,Cash on Delivery,South,Social Media,Tablet,Cancelled
ORD002915,CUST00076,2025-09-26,P0000,Wireless Earbuds,Electronics,4,999,0.1,0,Wallet,East,Paid Ads,Mobile,Completed
ORD002916,CUST00324,2025-12-04,P0004,Power Bank,Electronics,1,299,0.1,0,Cash on Delivery,South,Email,Tablet,Cancelled
ORD002917,CUST00013,2025-12-26,P0023,Resistance Band,Sports,1,1999,0.0,0,Cash on Delivery,East,Direct,Mobile,Cancelled
ORD002918,CUST00091,2026-05-08,P0016,Lip Balm,Beauty,3,999,0.05,0,Wallet,East,Organic Search,Mobile,Completed
ORD002919,CUST00219,2025-09-22,P0000,Wireless Earbuds,Electronics,1,399,0.15,0,Cash on Delivery,West,Paid Ads,Desktop,Cancelled
ORD002920,CUST00128,2025-08-29,P0019,Face Wash,Beauty,1,1999,0.05,49,Debit Card,East,Email,Mobile,Cancelled
ORD002921,CUST00576,2026-05-11,P0010,LED Lamp,Home,4,2499,0.1,49,Wallet,North,Paid Ads,Desktop,Completed
ORD002922,CUST00085,2025-10-10,P0014,Wall Clock,Home,3,299,0.15,0,Wallet,Central,Direct,Mobile,Completed
ORD002923,CUST00686,2026-01-20,P0021,Dumbbell Set,Sports,4,1999,0.0,49,UPI,Central,Organic Search,Mobile,Completed
ORD002924,CUST00182,2026-04-26,P0020,Yoga Mat,Sports,4,1499,0.0,49,Wallet,East,Paid Ads,Mobile,Completed
ORD002925,CUST00087,2026-02-23,P0003,Phone Case,Electronics,1,499,0.05,0,Wallet,North,Email,Tablet,Cancelled
ORD002926,CUST00007,2025-10-04,P0009,Sunglasses,Fashion,4,1499,0.0,0,UPI,North,Referral,Tablet,Completed
ORD002927,CUST00561,2026-05-10,P0006,Sneakers,Fashion,1,1999,0.0,79,Cash on Delivery,South,Social Media,Mobile,Completed
ORD002928,CUST00208,2025-09-06,P0022,Water Bottle,Sports,2,699,0.15,0,Credit Card,Central,Paid Ads,Mobile,Cancelled
ORD002929,CUST00405,2025-11-12,P0019,Face Wash,Beauty,2,1499,0.1,0,Debit Card,South,Referral,Mobile,Completed
ORD002930,CUST00088,2025-09-28,P0016,Lip Balm,Beauty,1,299,0.1,79,Debit Card,Central,Email,Mobile,Cancelled
ORD002931,CUST00786,2026-02-23,P0001,Bluetooth Speaker,Electronics,3,2499,0.1,79,Cash on Delivery,South,Paid Ads,Tablet,Cancelled
ORD002932,CUST00100,2026-04-29,P0020,Yoga Mat,Sports,1,2499,0.05,99,UPI,South,Referral,Desktop,Completed
ORD002933,CUST00336,2026-04-14,P0014,Wall Clock,Home,4,399,0.05,0,Cash on Delivery,East,Organic Search,Desktop,Completed
ORD002934,CUST00675,2025-10-09,P0006,Sneakers,Fashion,4,699,0.0,0,Cash on Delivery,South,Direct,Mobile,Cancelled
ORD002935,CUST00199,2025-12-23,P0011,Cushion Cover,Home,3,399,0.15,79,UPI,West,Referral,Desktop,Cancelled
ORD002936,CUST00215,2025-10-12,P0011,Cushion Cover,Home,1,699,0.2,0,Wallet,South,Email,Tablet,Returned
ORD002937,CUST00635,2025-12-23,P0007,Denim Jacket,Fashion,3,499,0.2,0,Debit Card,South,Referral,Tablet,Completed
ORD002938,CUST00221,2025-11-12,P0022,Water Bottle,Sports,3,1999,0.0,0,Credit Card,South,Email,Desktop,Completed
ORD002939,CUST00003,2026-05-17,P0022,Water Bottle,Sports,2,1499,0.0,99,UPI,Central,Email,Mobile,Completed
ORD002940,CUST00347,2026-05-21,P0001,Bluetooth Speaker,Electronics,2,1999,0.2,79,Debit Card,North,Organic Search,Tablet,Completed
ORD002941,CUST00010,2026-06-14,P0023,Resistance Band,Sports,2,1999,0.1,99,Wallet,North,Paid Ads,Mobile,Completed
ORD002942,CUST00728,2025-11-01,P0010,LED Lamp,Home,4,1499,0.15,49,UPI,South,Direct,Mobile,Completed
ORD002943,CUST00508,2025-08-24,P0019,Face Wash,Beauty,1,399,0.0,49,Credit Card,East,Direct,Mobile,Completed
ORD002944,CUST00463,2025-09-01,P0019,Face Wash,Beauty,3,1999,0.2,49,UPI,Central,Email,Desktop,Completed
ORD002945,CUST00167,2026-06-23,P0014,Wall Clock,Home,2,1999,0.15,0,UPI,South,Paid Ads,Desktop,Completed
ORD002946,CUST00551,2026-07-16,P0018,Sunscreen,Beauty,3,299,0.0,49,Credit Card,East,Organic Search,Tablet,Cancelled
ORD002947,CUST00535,2025-11-05,P0017,Hair Oil,Beauty,1,299,0.05,0,UPI,West,Organic Search,Tablet,Completed
ORD002948,CUST00048,2026-07-05,P0021,Dumbbell Set,Sports,4,1999,0.05,99,Cash on Delivery,North,Organic Search,Desktop,Completed
ORD002949,CUST00700,2026-03-01,P0010,LED Lamp,Home,2,699,0.1,0,Cash on Delivery,East,Paid Ads,Tablet,Completed
ORD002950,CUST00460,2025-10-26,P0018,Sunscreen,Beauty,4,499,0.0,0,Cash on Delivery,Central,Referral,Mobile,Completed
ORD002951,CUST00621,2025-12-12,P0024,Running Shoes,Sports,1,699,0.0,99,Cash on Delivery,South,Direct,Mobile,Completed
ORD002952,CUST00214,2025-11-24,P0023,Resistance Band,Sports,3,1999,0.0,0,Cash on Delivery,North,Paid Ads,Mobile,Completed
ORD002953,CUST00096,2026-05-25,P0003,Phone Case,Electronics,3,499,0.05,49,Credit Card,South,Paid Ads,Desktop,Completed
ORD002954,CUST00552,2025-10-27,P0012,Coffee Mug,Home,4,499,0.0,0,UPI,East,Referral,Tablet,Completed
ORD002955,CUST00622,2025-10-25,P0012,Coffee Mug,Home,1,699,0.05,0,UPI,North,Social Media,Desktop,Completed
ORD002956,CUST00318,2026-05-09,P0015,Face Serum,Beauty,3,299,0.0,49,Cash on Delivery,North,Paid Ads,Tablet,Completed
ORD002957,CUST00019,2025-12-08,P0016,Lip Balm,Beauty,1,299,0.1,79,Debit Card,East,Paid Ads,Mobile,Completed
ORD002958,CUST00646,2025-11-19,P0021,Dumbbell Set,Sports,2,699,0.0,0,Wallet,North,Social Media,Desktop,Completed
ORD002959,CUST00169,2026-06-10,P0013,Storage Box,Home,1,299,0.0,79,Wallet,South,Email,Mobile,Completed
ORD002960,CUST00278,2026-07-25,P0017,Hair Oil,Beauty,1,1999,0.1,99,UPI,West,Email,Desktop,Returned
ORD002961,CUST00494,2026-03-10,P0022,Water Bottle,Sports,4,699,0.0,0,Debit Card,North,Email,Desktop,Completed
ORD002962,CUST00080,2026-06-18,P0002,Smart Watch,Electronics,3,999,0.0,79,Credit Card,Central,Email,Mobile,Completed
ORD002963,CUST00057,2026-06-23,P0016,Lip Balm,Beauty,4,499,0.1,99,UPI,East,Paid Ads,Mobile,Completed
ORD002964,CUST00020,2026-03-22,P0009,Sunglasses,Fashion,3,1999,0.0,99,Credit Card,East,Social Media,Mobile,Completed
ORD002965,CUST00732,2026-06-18,P0022,Water Bottle,Sports,3,699,0.0,79,Wallet,Central,Direct,Desktop,Completed
ORD002966,CUST00258,2025-08-23,P0013,Storage Box,Home,1,299,0.0,99,Debit Card,East,Social Media,Desktop,Cancelled
ORD002967,CUST00523,2025-09-01,P0015,Face Serum,Beauty,4,699,0.0,79,Cash on Delivery,West,Referral,Mobile,Returned
ORD002968,CUST00789,2026-07-08,P0018,Sunscreen,Beauty,1,399,0.1,49,Cash on Delivery,South,Social Media,Tablet,Completed
ORD002969,CUST00529,2025-10-10,P0006,Sneakers,Fashion,1,999,0.1,0,Cash on Delivery,North,Social Media,Mobile,Completed
ORD002970,CUST00416,2026-05-12,P0013,Storage Box,Home,3,999,0.0,99,Wallet,North,Direct,Mobile,Cancelled
ORD002971,CUST00414,2026-01-20,P0019,Face Wash,Beauty,3,699,0.15,0,Credit Card,East,Social Media,Desktop,Completed
ORD002972,CUST00310,2026-06-03,P0019,Face Wash,Beauty,1,699,0.15,79,Cash on Delivery,North,Social Media,Mobile,Completed
ORD002973,CUST00473,2026-04-19,P0005,T-Shirt,Fashion,3,999,0.0,79,Credit Card,East,Social Media,Mobile,Completed
ORD002974,CUST00765,2025-09-15,P0020,Yoga Mat,Sports,3,1499,0.0,0,UPI,South,Email,Desktop,Cancelled
ORD002975,CUST00618,2025-12-20,P0004,Power Bank,Electronics,2,2499,0.15,79,Cash on Delivery,Central,Organic Search,Mobile,Returned
ORD002976,CUST00345,2026-05-05,P0006,Sneakers,Fashion,3,2499,0.1,79,Credit Card,South,Social Media,Mobile,Completed
ORD002977,CUST00274,2026-07-22,P0021,Dumbbell Set,Sports,3,299,0.0,79,UPI,Central,Direct,Mobile,Completed
ORD002978,CUST00702,2026-06-09,P0015,Face Serum,Beauty,2,1499,0.15,99,UPI,East,Paid Ads,Desktop,Cancelled
ORD002979,CUST00107,2026-07-11,P0013,Storage Box,Home,1,299,0.1,0,Credit Card,East,Email,Mobile,Completed
ORD002980,CUST00673,2026-08-04,P0013,Storage Box,Home,2,699,0.05,79,Credit Card,East,Paid Ads,Desktop,Completed
ORD002981,CUST00207,2026-07-12,P0024,Running Shoes,Sports,4,1499,0.0,0,Cash on Delivery,Central,Referral,Desktop,Cancelled
ORD002982,CUST00561,2026-03-19,P0005,T-Shirt,Fashion,2,999,0.1,79,Cash on Delivery,South,Paid Ads,Mobile,Completed
ORD002983,CUST00632,2025-12-20,P0007,Denim Jacket,Fashion,3,1999,0.0,0,Credit Card,East,Direct,Mobile,Completed
ORD002984,CUST00380,2026-02-21,P0012,Coffee Mug,Home,2,2499,0.2,0,Debit Card,East,Direct,Mobile,Completed
ORD002985,CUST00157,2026-06-06,P0021,Dumbbell Set,Sports,3,2499,0.0,0,Debit Card,South,Social Media,Desktop,Cancelled
ORD002986,CUST00669,2026-01-22,P0013,Storage Box,Home,3,1499,0.0,99,Credit Card,Central,Referral,Mobile,Completed
ORD002987,CUST00301,2026-06-19,P0018,Sunscreen,Beauty,2,1499,0.0,0,Credit Card,West,Referral,Desktop,Completed
ORD002988,CUST00266,2026-05-02,P0020,Yoga Mat,Sports,3,1999,0.0,0,UPI,West,Organic Search,Desktop,Completed
ORD002989,CUST00406,2025-11-04,P0022,Water Bottle,Sports,4,399,0.0,0,UPI,West,Email,Mobile,Completed
ORD002990,CUST00351,2026-07-22,P0011,Cushion Cover,Home,4,499,0.2,79,Cash on Delivery,North,Paid Ads,Desktop,Completed
ORD002991,CUST00539,2026-06-24,P0011,Cushion Cover,Home,4,499,0.0,99,Debit Card,North,Referral,Mobile,Completed
ORD002992,CUST00109,2026-03-26,P0002,Smart Watch,Electronics,1,1499,0.15,79,UPI,Central,Referral,Desktop,Completed
ORD002993,CUST00351,2025-10-29,P0002,Smart Watch,Electronics,4,499,0.0,0,Debit Card,North,Social Media,Mobile,Returned
ORD002994,CUST00708,2025-11-10,P0012,Coffee Mug,Home,3,399,0.1,49,Credit Card,South,Social Media,Mobile,Completed
ORD002995,CUST00029,2026-06-22,P0018,Sunscreen,Beauty,2,1999,0.0,0,Wallet,Central,Direct,Desktop,Completed
ORD002996,CUST00365,2025-08-26,P0020,Yoga Mat,Sports,2,1499,0.0,0,Wallet,North,Social Media,Mobile,Completed
ORD002997,CUST00523,2026-02-12,P0010,LED Lamp,Home,1,999,0.0,0,Wallet,West,Direct,Desktop,Completed
ORD002998,CUST00705,2026-04-02,P0014,Wall Clock,Home,4,2499,0.0,79,Credit Card,East,Email,Desktop,Cancelled
ORD002999,CUST00470,2025-11-12,P0020,Yoga Mat,Sports,4,1999,0.05,99,Wallet,East,Paid Ads,Desktop,Completed
ORD003000,CUST00651,2026-07-01,P0007,Denim Jacket,Fashion,1,2499,0.2,0,Wallet,South,Social Media,Mobile,Returned
ORD003001,CUST00183,2026-02-26,P0003,Phone Case,Electronics,3,499,0.15,99,UPI,West,Referral,Tablet,Completed
ORD003002,CUST00289,2025-09-13,P0023,Resistance Band,Sports,3,299,0.1,0,Wallet,West,Social Media,Tablet,Completed
ORD003003,CUST00752,2025-12-14,P0013,Storage Box,Home,1,499,0.05,0,Credit Card,North,Social Media,Mobile,Returned
ORD003004,CUST00704,2026-01-12,P0003,Phone Case,Electronics,3,1999,0.0,0,Debit Card,North,Referral,Mobile,Completed
ORD003005,CUST00445,2025-11-09,P0006,Sneakers,Fashion,4,2499,0.0,0,Credit Card,West,Email,Tablet,Completed
ORD003006,CUST00379,2026-07-29,P0008,Backpack,Fashion,2,299,0.0,79,UPI,East,Email,Mobile,Completed
ORD003007,CUST00362,2025-12-29,P0005,T-Shirt,Fashion,3,1999,0.1,49,Cash on Delivery,West,Social Media,Mobile,Returned
ORD003008,CUST00047,2026-02-19,P0010,LED Lamp,Home,4,699,0.15,0,Credit Card,South,Direct,Tablet,Cancelled
ORD003009,CUST00709,2026-03-03,P0020,Yoga Mat,Sports,2,1999,0.05,49,UPI,South,Organic Search,Mobile,Completed
ORD003010,CUST00646,2025-11-08,P0018,Sunscreen,Beauty,1,1499,0.1,0,Debit Card,North,Paid Ads,Tablet,Returned
ORD003011,CUST00365,2026-03-15,P0022,Water Bottle,Sports,2,299,0.0,0,Cash on Delivery,North,Direct,Mobile,Completed
ORD003012,CUST00226,2025-12-27,P0020,Yoga Mat,Sports,1,699,0.2,99,Wallet,North,Paid Ads,Mobile,Completed
ORD003013,CUST00282,2025-08-23,P0007,Denim Jacket,Fashion,2,299,0.2,49,Debit Card,North,Referral,Mobile,Completed
ORD003014,CUST00098,2026-01-15,P0001,Bluetooth Speaker,Electronics,3,499,0.0,49,Debit Card,North,Referral,Mobile,Completed
ORD003015,CUST00567,2026-03-21,P0003,Phone Case,Electronics,1,1999,0.15,79,UPI,North,Social Media,Tablet,Returned
ORD003016,CUST00445,2025-10-01,P0019,Face Wash,Beauty,3,1499,0.0,99,Credit Card,West,Referral,Desktop,Completed
ORD003017,CUST00192,2026-05-31,P0008,Backpack,Fashion,4,1499,0.0,79,Credit Card,Central,Direct,Tablet,Completed
ORD003018,CUST00491,2026-04-18,P0018,Sunscreen,Beauty,2,1499,0.0,49,Wallet,Central,Direct,Mobile,Completed
ORD003019,CUST00783,2025-12-11,P0011,Cushion Cover,Home,4,299,0.15,0,Cash on Delivery,West,Social Media,Tablet,Completed
ORD003020,CUST00097,2026-03-24,P0022,Water Bottle,Sports,2,999,0.05,0,Wallet,West,Organic Search,Desktop,Completed
ORD003021,CUST00367,2025-12-08,P0012,Coffee Mug,Home,3,699,0.2,0,Credit Card,South,Email,Mobile,Cancelled
ORD003022,CUST00394,2026-04-13,P0022,Water Bottle,Sports,1,999,0.0,79,Cash on Delivery,East,Direct,Mobile,Cancelled
ORD003023,CUST00132,2025-10-15,P0006,Sneakers,Fashion,2,399,0.05,79,Debit Card,South,Organic Search,Mobile,Completed
ORD003024,CUST00420,2026-03-30,P0019,Face Wash,Beauty,4,1499,0.0,0,Cash on Delivery,West,Organic Search,Mobile,Completed
ORD003025,CUST00478,2025-09-09,P0013,Storage Box,Home,3,999,0.15,99,Debit Card,North,Direct,Tablet,Completed
ORD003026,CUST00127,2025-08-26,P0004,Power Bank,Electronics,3,699,0.0,99,UPI,North,Email,Tablet,Completed
ORD003027,CUST00124,2025-11-20,P0005,T-Shirt,Fashion,3,299,0.0,79,Cash on Delivery,West,Email,Mobile,Completed
ORD003028,CUST00679,2025-10-22,P0007,Denim Jacket,Fashion,1,299,0.0,0,UPI,North,Direct,Mobile,Cancelled
ORD003029,CUST00258,2026-02-15,P0003,Phone Case,Electronics,4,499,0.1,49,Wallet,East,Direct,Mobile,Completed
ORD003030,CUST00496,2025-10-19,P0023,Resistance Band,Sports,2,999,0.15,99,UPI,North,Social Media,Desktop,Cancelled
ORD003031,CUST00493,2025-11-17,P0005,T-Shirt,Fashion,1,2499,0.2,49,Credit Card,East,Email,Desktop,Returned
ORD003032,CUST00664,2025-09-24,P0014,Wall Clock,Home,4,1499,0.0,49,Wallet,West,Social Media,Desktop,Completed
ORD003033,CUST00582,2026-07-09,P0014,Wall Clock,Home,1,699,0.1,49,Debit Card,South,Paid Ads,Desktop,Completed
ORD003034,CUST00665,2026-05-15,P0013,Storage Box,Home,4,499,0.05,99,UPI,East,Direct,Tablet,Cancelled
ORD003035,CUST00492,2025-11-07,P0015,Face Serum,Beauty,2,399,0.15,49,Debit Card,East,Social Media,Mobile,Completed
ORD003036,CUST00361,2025-10-02,P0022,Water Bottle,Sports,1,399,0.1,0,Cash on Delivery,West,Referral,Mobile,Completed
ORD003037,CUST00323,2026-06-26,P0024,Running Shoes,Sports,1,299,0.0,49,UPI,North,Social Media,Desktop,Returned
ORD003038,CUST00312,2026-04-20,P0021,Dumbbell Set,Sports,3,2499,0.0,79,Wallet,East,Paid Ads,Tablet,Completed
ORD003039,CUST00341,2026-07-09,P0011,Cushion Cover,Home,3,299,0.1,99,UPI,North,Direct,Desktop,Completed
ORD003040,CUST00103,2025-10-24,P0018,Sunscreen,Beauty,1,1999,0.05,0,Debit Card,North,Organic Search,Desktop,Completed
ORD003041,CUST00345,2025-12-28,P0004,Power Bank,Electronics,2,999,0.2,99,UPI,South,Referral,Desktop,Returned
ORD003042,CUST00321,2025-10-02,P0022,Water Bottle,Sports,1,999,0.15,99,Wallet,North,Email,Mobile,Completed
ORD003043,CUST00028,2026-01-21,P0004,Power Bank,Electronics,3,2499,0.0,79,Credit Card,East,Social Media,Desktop,Completed
ORD003044,CUST00222,2025-10-18,P0002,Smart Watch,Electronics,4,1999,0.1,0,Credit Card,West,Paid Ads,Desktop,Completed
ORD003045,CUST00588,2025-08-21,P0020,Yoga Mat,Sports,2,399,0.0,0,Credit Card,South,Paid Ads,Mobile,Completed
ORD003046,CUST00459,2026-02-21,P0018,Sunscreen,Beauty,4,2499,0.05,49,Cash on Delivery,South,Paid Ads,Desktop,Cancelled
ORD003047,CUST00632,2026-08-12,P0003,Phone Case,Electronics,2,399,0.0,0,UPI,East,Direct,Mobile,Cancelled
ORD003048,CUST00432,2026-04-12,P0024,Running Shoes,Sports,1,999,0.15,79,Debit Card,Central,Paid Ads,Desktop,Returned
ORD003049,CUST00677,2026-05-23,P0002,Smart Watch,Electronics,2,1499,0.0,79,Credit Card,West,Organic Search,Mobile,Cancelled
ORD003050,CUST00624,2026-06-12,P0001,Bluetooth Speaker,Electronics,4,399,0.2,49,Wallet,Central,Paid Ads,Mobile,Completed
ORD003051,CUST00079,2026-08-09,P0023,Resistance Band,Sports,4,1499,0.2,79,UPI,North,Email,Desktop,Returned
ORD003052,CUST00781,2025-10-05,P0005,T-Shirt,Fashion,3,1499,0.15,79,Wallet,Central,Social Media,Desktop,Completed
ORD003053,CUST00011,2025-11-19,P0005,T-Shirt,Fashion,2,2499,0.0,99,Wallet,North,Social Media,Mobile,Returned
ORD003054,CUST00471,2026-04-01,P0019,Face Wash,Beauty,4,2499,0.0,79,Credit Card,Central,Referral,Mobile,Completed
ORD003055,CUST00621,2026-06-15,P0015,Face Serum,Beauty,3,699,0.0,0,Wallet,South,Social Media,Desktop,Completed
